id,name,name1,name2,name3
1931,duc,duc,duc,duc
1932,duc,duc,duc,duc
1933,duc,duc,duc,duc
1934,duc,duc,duc,duc
1935,duc,duc,duc,duc
1936,duc,duc,duc,duc
1937,duc,duc,duc,duc
1938,duc,duc,duc,duc
1939,duc,duc,duc,duc
1940,duc,duc,duc,duc
1941,duc,duc,duc,duc
1942,duc,duc,duc,duc
1943,duc,duc,duc,duc
1944,duc,duc,duc,duc
1945,duc,duc,duc,duc
1946,duc,duc,duc,duc
1947,duc,duc,duc,duc
1948,duc,duc,duc,duc
1949,duc,duc,duc,duc
1950,duc,duc,duc,duc
1951,duc,duc,duc,duc
1952,duc,duc,duc,duc
1953,duc,duc,duc,duc
1954,duc,duc,duc,duc
1955,duc,duc,duc,duc
1956,duc,duc,duc,duc
1957,duc,duc,duc,duc
1958,duc,duc,duc,duc
1959,duc,duc,duc,duc
1960,duc,duc,duc,duc
1961,duc,duc,duc,duc
1962,duc,duc,duc,duc
1963,duc,duc,duc,duc
1964,duc,duc,duc,duc
1965,duc,duc,duc,duc
1966,duc,duc,duc,duc
1967,duc,duc,duc,duc
1968,duc,duc,duc,duc
1969,duc,duc,duc,duc
1970,duc,duc,duc,duc
1971,duc,duc,duc,duc
1972,duc,duc,duc,duc
1973,duc,duc,duc,duc
1974,duc,duc,duc,duc
1975,duc,duc,duc,duc
1976,duc,duc,duc,duc
1977,duc,duc,duc,duc
1978,duc,duc,duc,duc
1979,duc,duc,duc,duc
1980,duc,duc,duc,duc
1981,duc,duc,duc,duc
1982,duc,duc,duc,duc
1983,duc,duc,duc,duc
1984,duc,duc,duc,duc
1985,duc,duc,duc,duc
1986,duc,duc,duc,duc
1987,duc,duc,duc,duc
1988,duc,duc,duc,duc
1989,duc,duc,duc,duc
1990,duc,duc,duc,duc
1991,duc,duc,duc,duc
1992,duc,duc,duc,duc
1993,duc,duc,duc,duc
1994,duc,duc,duc,duc
1995,duc,duc,duc,duc
1996,duc,duc,duc,duc
1997,duc,duc,duc,duc
1998,duc,duc,duc,duc
1999,duc,duc,duc,duc
2000,duc,duc,duc,duc
2001,duc,duc,duc,duc
2002,duc,duc,duc,duc
2003,duc,duc,duc,duc
2004,duc,duc,duc,duc
2005,duc,duc,duc,duc
2006,duc,duc,duc,duc
2007,duc,duc,duc,duc
2008,duc,duc,duc,duc
2009,duc,duc,duc,duc
2010,duc,duc,duc,duc
2011,duc,duc,duc,duc
2012,duc,duc,duc,duc
2013,duc,duc,duc,duc
2014,duc,duc,duc,duc
2015,duc,duc,duc,duc
2016,duc,duc,duc,duc
2017,duc,duc,duc,duc
2018,duc,duc,duc,duc
2019,duc,duc,duc,duc
2020,duc,duc,duc,duc
2021,duc,duc,duc,duc
2022,duc,duc,duc,duc
2023,duc,duc,duc,duc
2024,duc,duc,duc,duc
2025,duc,duc,duc,duc
2026,duc,duc,duc,duc
2027,duc,duc,duc,duc
2028,duc,duc,duc,duc
2029,duc,duc,duc,duc
2030,duc,duc,duc,duc
2031,duc,duc,duc,duc
2032,duc,duc,duc,duc
2033,duc,duc,duc,duc
2034,duc,duc,duc,duc
2035,duc,duc,duc,duc
2036,duc,duc,duc,duc
2037,duc,duc,duc,duc
2038,duc,duc,duc,duc
2039,duc,duc,duc,duc
2040,duc,duc,duc,duc
2041,duc,duc,duc,duc
2042,duc,duc,duc,duc
2043,duc,duc,duc,duc
2044,duc,duc,duc,duc
2045,duc,duc,duc,duc
2046,duc,duc,duc,duc
2047,duc,duc,duc,duc
2048,duc,duc,duc,duc
2049,duc,duc,duc,duc
2050,duc,duc,duc,duc
2051,duc,duc,duc,duc
2052,duc,duc,duc,duc
2053,duc,duc,duc,duc
2054,duc,duc,duc,duc
2055,duc,duc,duc,duc
2056,duc,duc,duc,duc
2057,duc,duc,duc,duc
2058,duc,duc,duc,duc
2059,duc,duc,duc,duc
2060,duc,duc,duc,duc
2061,duc,duc,duc,duc
2062,duc,duc,duc,duc
2063,duc,duc,duc,duc
2064,duc,duc,duc,duc
2065,duc,duc,duc,duc
2066,duc,duc,duc,duc
2067,duc,duc,duc,duc
2068,duc,duc,duc,duc
2069,duc,duc,duc,duc
2070,duc,duc,duc,duc
2071,duc,duc,duc,duc
2072,duc,duc,duc,duc
2073,duc,duc,duc,duc
2074,duc,duc,duc,duc
2075,duc,duc,duc,duc
2076,duc,duc,duc,duc
2077,duc,duc,duc,duc
2078,duc,duc,duc,duc
2079,duc,duc,duc,duc
2080,duc,duc,duc,duc
2081,duc,duc,duc,duc
2082,duc,duc,duc,duc
2083,duc,duc,duc,duc
2084,duc,duc,duc,duc
2085,duc,duc,duc,duc
2086,duc,duc,duc,duc
2087,duc,duc,duc,duc
2088,duc,duc,duc,duc
2089,duc,duc,duc,duc
2090,duc,duc,duc,duc
2091,duc,duc,duc,duc
2092,duc,duc,duc,duc
2093,duc,duc,duc,duc
2094,duc,duc,duc,duc
2095,duc,duc,duc,duc
2096,duc,duc,duc,duc
2097,duc,duc,duc,duc
2098,duc,duc,duc,duc
2099,duc,duc,duc,duc
2100,duc,duc,duc,duc
2101,duc,duc,duc,duc
2102,duc,duc,duc,duc
2103,duc,duc,duc,duc
2104,duc,duc,duc,duc
2105,duc,duc,duc,duc
2106,duc,duc,duc,duc
2107,duc,duc,duc,duc
2108,duc,duc,duc,duc
2109,duc,duc,duc,duc
2110,duc,duc,duc,duc
2111,duc,duc,duc,duc
2112,duc,duc,duc,duc
2113,duc,duc,duc,duc
2114,duc,duc,duc,duc
2115,duc,duc,duc,duc
2116,duc,duc,duc,duc
2117,duc,duc,duc,duc
2118,duc,duc,duc,duc
2119,duc,duc,duc,duc
2120,duc,duc,duc,duc
2121,duc,duc,duc,duc
2122,duc,duc,duc,duc
2123,duc,duc,duc,duc
2124,duc,duc,duc,duc
2125,duc,duc,duc,duc
2126,duc,duc,duc,duc
2127,duc,duc,duc,duc
2128,duc,duc,duc,duc
2129,duc,duc,duc,duc
2130,duc,duc,duc,duc
2131,duc,duc,duc,duc
2132,duc,duc,duc,duc
2133,duc,duc,duc,duc
2134,duc,duc,duc,duc
2135,duc,duc,duc,duc
2136,duc,duc,duc,duc
2137,duc,duc,duc,duc
2138,duc,duc,duc,duc
2139,duc,duc,duc,duc
2140,duc,duc,duc,duc
2141,duc,duc,duc,duc
2142,duc,duc,duc,duc
2143,duc,duc,duc,duc
2144,duc,duc,duc,duc
2145,duc,duc,duc,duc
2146,duc,duc,duc,duc
2147,duc,duc,duc,duc
2148,duc,duc,duc,duc
2149,duc,duc,duc,duc
2150,duc,duc,duc,duc
2151,duc,duc,duc,duc
2152,duc,duc,duc,duc
2153,duc,duc,duc,duc
2154,duc,duc,duc,duc
2155,duc,duc,duc,duc
2156,duc,duc,duc,duc
2157,duc,duc,duc,duc
2158,duc,duc,duc,duc
2159,duc,duc,duc,duc
2160,duc,duc,duc,duc
2161,duc,duc,duc,duc
2162,duc,duc,duc,duc
2163,duc,duc,duc,duc
2164,duc,duc,duc,duc
2165,duc,duc,duc,duc
2166,duc,duc,duc,duc
2167,duc,duc,duc,duc
2168,duc,duc,duc,duc
2169,duc,duc,duc,duc
2170,duc,duc,duc,duc
2171,duc,duc,duc,duc
2172,duc,duc,duc,duc
2173,duc,duc,duc,duc
2174,duc,duc,duc,duc
2175,duc,duc,duc,duc
2176,duc,duc,duc,duc
2177,duc,duc,duc,duc
2178,duc,duc,duc,duc
2179,duc,duc,duc,duc
2180,duc,duc,duc,duc
2181,duc,duc,duc,duc
2182,duc,duc,duc,duc
2183,duc,duc,duc,duc
2184,duc,duc,duc,duc
2185,duc,duc,duc,duc
2186,duc,duc,duc,duc
2187,duc,duc,duc,duc
2188,duc,duc,duc,duc
2189,duc,duc,duc,duc
2190,duc,duc,duc,duc
2191,duc,duc,duc,duc
2192,duc,duc,duc,duc
2193,duc,duc,duc,duc
2194,duc,duc,duc,duc
2195,duc,duc,duc,duc
2196,duc,duc,duc,duc
2197,duc,duc,duc,duc
2198,duc,duc,duc,duc
2199,duc,duc,duc,duc
2200,duc,duc,duc,duc
2201,duc,duc,duc,duc
2202,duc,duc,duc,duc
2203,duc,duc,duc,duc
2204,duc,duc,duc,duc
2205,duc,duc,duc,duc
2206,duc,duc,duc,duc
2207,duc,duc,duc,duc
2208,duc,duc,duc,duc
2209,duc,duc,duc,duc
2210,duc,duc,duc,duc
2211,duc,duc,duc,duc
2212,duc,duc,duc,duc
2213,duc,duc,duc,duc
2214,duc,duc,duc,duc
2215,duc,duc,duc,duc
2216,duc,duc,duc,duc
2217,duc,duc,duc,duc
2218,duc,duc,duc,duc
2219,duc,duc,duc,duc
2220,duc,duc,duc,duc
2221,duc,duc,duc,duc
2222,duc,duc,duc,duc
2223,duc,duc,duc,duc
2224,duc,duc,duc,duc
2225,duc,duc,duc,duc
2226,duc,duc,duc,duc
2227,duc,duc,duc,duc
2228,duc,duc,duc,duc
2229,duc,duc,duc,duc
2230,duc,duc,duc,duc
2231,duc,duc,duc,duc
2232,duc,duc,duc,duc
2233,duc,duc,duc,duc
2234,duc,duc,duc,duc
2235,duc,duc,duc,duc
2236,duc,duc,duc,duc
2237,duc,duc,duc,duc
2238,duc,duc,duc,duc
2239,duc,duc,duc,duc
2240,duc,duc,duc,duc
2241,duc,duc,duc,duc
2242,duc,duc,duc,duc
2243,duc,duc,duc,duc
2244,duc,duc,duc,duc
2245,duc,duc,duc,duc
2246,duc,duc,duc,duc
2247,duc,duc,duc,duc
2248,duc,duc,duc,duc
2249,duc,duc,duc,duc
2250,duc,duc,duc,duc
2251,duc,duc,duc,duc
2252,duc,duc,duc,duc
2253,duc,duc,duc,duc
2254,duc,duc,duc,duc
2255,duc,duc,duc,duc
2256,duc,duc,duc,duc
2257,duc,duc,duc,duc
2258,duc,duc,duc,duc
2259,duc,duc,duc,duc
2260,duc,duc,duc,duc
2261,duc,duc,duc,duc
2262,duc,duc,duc,duc
2263,duc,duc,duc,duc
2264,duc,duc,duc,duc
2265,duc,duc,duc,duc
2266,duc,duc,duc,duc
2267,duc,duc,duc,duc
2268,duc,duc,duc,duc
2269,duc,duc,duc,duc
2270,duc,duc,duc,duc
2271,duc,duc,duc,duc
2272,duc,duc,duc,duc
2273,duc,duc,duc,duc
2274,duc,duc,duc,duc
2275,duc,duc,duc,duc
2276,duc,duc,duc,duc
2277,duc,duc,duc,duc
2278,duc,duc,duc,duc
2279,duc,duc,duc,duc
2280,duc,duc,duc,duc
2281,duc,duc,duc,duc
2282,duc,duc,duc,duc
2283,duc,duc,duc,duc
2284,duc,duc,duc,duc
2285,duc,duc,duc,duc
2286,duc,duc,duc,duc
2287,duc,duc,duc,duc
2288,duc,duc,duc,duc
2289,duc,duc,duc,duc
2290,duc,duc,duc,duc
2291,duc,duc,duc,duc
2292,duc,duc,duc,duc
2293,duc,duc,duc,duc
2294,duc,duc,duc,duc
2295,duc,duc,duc,duc
2296,duc,duc,duc,duc
2297,duc,duc,duc,duc
2298,duc,duc,duc,duc
2299,duc,duc,duc,duc
2300,duc,duc,duc,duc
2301,duc,duc,duc,duc
2302,duc,duc,duc,duc
2303,duc,duc,duc,duc
2304,duc,duc,duc,duc
2305,duc,duc,duc,duc
2306,duc,duc,duc,duc
2307,duc,duc,duc,duc
2308,duc,duc,duc,duc
2309,duc,duc,duc,duc
2310,duc,duc,duc,duc
2311,duc,duc,duc,duc
2312,duc,duc,duc,duc
2313,duc,duc,duc,duc
2314,duc,duc,duc,duc
2315,duc,duc,duc,duc
2316,duc,duc,duc,duc
2317,duc,duc,duc,duc
2318,duc,duc,duc,duc
2319,duc,duc,duc,duc
2320,duc,duc,duc,duc
2321,duc,duc,duc,duc
2322,duc,duc,duc,duc
2323,duc,duc,duc,duc
2324,duc,duc,duc,duc
2325,duc,duc,duc,duc
2326,duc,duc,duc,duc
2327,duc,duc,duc,duc
2328,duc,duc,duc,duc
2329,duc,duc,duc,duc
2330,duc,duc,duc,duc
2331,duc,duc,duc,duc
2332,duc,duc,duc,duc
2333,duc,duc,duc,duc
2334,duc,duc,duc,duc
2335,duc,duc,duc,duc
2336,duc,duc,duc,duc
2337,duc,duc,duc,duc
2338,duc,duc,duc,duc
2339,duc,duc,duc,duc
2340,duc,duc,duc,duc
2341,duc,duc,duc,duc
2342,duc,duc,duc,duc
2343,duc,duc,duc,duc
2344,duc,duc,duc,duc
2345,duc,duc,duc,duc
2346,duc,duc,duc,duc
2347,duc,duc,duc,duc
2348,duc,duc,duc,duc
2349,duc,duc,duc,duc
2350,duc,duc,duc,duc
2351,duc,duc,duc,duc
2352,duc,duc,duc,duc
2353,duc,duc,duc,duc
2354,duc,duc,duc,duc
2355,duc,duc,duc,duc
2356,duc,duc,duc,duc
2357,duc,duc,duc,duc
2358,duc,duc,duc,duc
2359,duc,duc,duc,duc
2360,duc,duc,duc,duc
2361,duc,duc,duc,duc
2362,duc,duc,duc,duc
2363,duc,duc,duc,duc
2364,duc,duc,duc,duc
2365,duc,duc,duc,duc
2366,duc,duc,duc,duc
2367,duc,duc,duc,duc
2368,duc,duc,duc,duc
2369,duc,duc,duc,duc
2370,duc,duc,duc,duc
2371,duc,duc,duc,duc
2372,duc,duc,duc,duc
2373,duc,duc,duc,duc
2374,duc,duc,duc,duc
2375,duc,duc,duc,duc
2376,duc,duc,duc,duc
2377,duc,duc,duc,duc
2378,duc,duc,duc,duc
2379,duc,duc,duc,duc
2380,duc,duc,duc,duc
2381,duc,duc,duc,duc
2382,duc,duc,duc,duc
2383,duc,duc,duc,duc
2384,duc,duc,duc,duc
2385,duc,duc,duc,duc
2386,duc,duc,duc,duc
2387,duc,duc,duc,duc
2388,duc,duc,duc,duc
2389,duc,duc,duc,duc
2390,duc,duc,duc,duc
2391,duc,duc,duc,duc
2392,duc,duc,duc,duc
2393,duc,duc,duc,duc
2394,duc,duc,duc,duc
2395,duc,duc,duc,duc
2396,duc,duc,duc,duc
2397,duc,duc,duc,duc
2398,duc,duc,duc,duc
2399,duc,duc,duc,duc
2400,duc,duc,duc,duc
2401,duc,duc,duc,duc
2402,duc,duc,duc,duc
2403,duc,duc,duc,duc
2404,duc,duc,duc,duc
2405,duc,duc,duc,duc
2406,duc,duc,duc,duc
2407,duc,duc,duc,duc
2408,duc,duc,duc,duc
2409,duc,duc,duc,duc
2410,duc,duc,duc,duc
2411,duc,duc,duc,duc
2412,duc,duc,duc,duc
2413,duc,duc,duc,duc
2414,duc,duc,duc,duc
2415,duc,duc,duc,duc
2416,duc,duc,duc,duc
2417,duc,duc,duc,duc
2418,duc,duc,duc,duc
2419,duc,duc,duc,duc
2420,duc,duc,duc,duc
2421,duc,duc,duc,duc
2422,duc,duc,duc,duc
2423,duc,duc,duc,duc
2424,duc,duc,duc,duc
2425,duc,duc,duc,duc
2426,duc,duc,duc,duc
2427,duc,duc,duc,duc
2428,duc,duc,duc,duc
2429,duc,duc,duc,duc
2430,duc,duc,duc,duc
2431,duc,duc,duc,duc
2432,duc,duc,duc,duc
2433,duc,duc,duc,duc
2434,duc,duc,duc,duc
2435,duc,duc,duc,duc
2436,duc,duc,duc,duc
2437,duc,duc,duc,duc
2438,duc,duc,duc,duc
2439,duc,duc,duc,duc
2440,duc,duc,duc,duc
2441,duc,duc,duc,duc
2442,duc,duc,duc,duc
2443,duc,duc,duc,duc
2444,duc,duc,duc,duc
2445,duc,duc,duc,duc
2446,duc,duc,duc,duc
2447,duc,duc,duc,duc
2448,duc,duc,duc,duc
2449,duc,duc,duc,duc
2450,duc,duc,duc,duc
2451,duc,duc,duc,duc
2452,duc,duc,duc,duc
2453,duc,duc,duc,duc
2454,duc,duc,duc,duc
2455,duc,duc,duc,duc
2456,duc,duc,duc,duc
2457,duc,duc,duc,duc
2458,duc,duc,duc,duc
2459,duc,duc,duc,duc
2460,duc,duc,duc,duc
2461,duc,duc,duc,duc
2462,duc,duc,duc,duc
2463,duc,duc,duc,duc
2464,duc,duc,duc,duc
2465,duc,duc,duc,duc
2466,duc,duc,duc,duc
2467,duc,duc,duc,duc
2468,duc,duc,duc,duc
2469,duc,duc,duc,duc
2470,duc,duc,duc,duc
2471,duc,duc,duc,duc
2472,duc,duc,duc,duc
2473,duc,duc,duc,duc
2474,duc,duc,duc,duc
2475,duc,duc,duc,duc
2476,duc,duc,duc,duc
2477,duc,duc,duc,duc
2478,duc,duc,duc,duc
2479,duc,duc,duc,duc
2480,duc,duc,duc,duc
2481,duc,duc,duc,duc
2482,duc,duc,duc,duc
2483,duc,duc,duc,duc
2484,duc,duc,duc,duc
2485,duc,duc,duc,duc
2486,duc,duc,duc,duc
2487,duc,duc,duc,duc
2488,duc,duc,duc,duc
2489,duc,duc,duc,duc
2490,duc,duc,duc,duc
2491,duc,duc,duc,duc
2492,duc,duc,duc,duc
2493,duc,duc,duc,duc
2494,duc,duc,duc,duc
2495,duc,duc,duc,duc
2496,duc,duc,duc,duc
2497,duc,duc,duc,duc
2498,duc,duc,duc,duc
2499,duc,duc,duc,duc
2500,duc,duc,duc,duc
2501,duc,duc,duc,duc
2502,duc,duc,duc,duc
2503,duc,duc,duc,duc
2504,duc,duc,duc,duc
2505,duc,duc,duc,duc
2506,duc,duc,duc,duc
2507,duc,duc,duc,duc
2508,duc,duc,duc,duc
2509,duc,duc,duc,duc
2510,duc,duc,duc,duc
2511,duc,duc,duc,duc
2512,duc,duc,duc,duc
2513,duc,duc,duc,duc
2514,duc,duc,duc,duc
2515,duc,duc,duc,duc
2516,duc,duc,duc,duc
2517,duc,duc,duc,duc
2518,duc,duc,duc,duc
2519,duc,duc,duc,duc
2520,duc,duc,duc,duc
2521,duc,duc,duc,duc
2522,duc,duc,duc,duc
2523,duc,duc,duc,duc
2524,duc,duc,duc,duc
2525,duc,duc,duc,duc
2526,duc,duc,duc,duc
2527,duc,duc,duc,duc
2528,duc,duc,duc,duc
2529,duc,duc,duc,duc
2530,duc,duc,duc,duc
2531,duc,duc,duc,duc
2532,duc,duc,duc,duc
2533,duc,duc,duc,duc
2534,duc,duc,duc,duc
2535,duc,duc,duc,duc
2536,duc,duc,duc,duc
2537,duc,duc,duc,duc
2538,duc,duc,duc,duc
2539,duc,duc,duc,duc
2540,duc,duc,duc,duc
2541,duc,duc,duc,duc
2542,duc,duc,duc,duc
2543,duc,duc,duc,duc
2544,duc,duc,duc,duc
2545,duc,duc,duc,duc
2546,duc,duc,duc,duc
2547,duc,duc,duc,duc
2548,duc,duc,duc,duc
2549,duc,duc,duc,duc
2550,duc,duc,duc,duc
2551,duc,duc,duc,duc
2552,duc,duc,duc,duc
2553,duc,duc,duc,duc
2554,duc,duc,duc,duc
2555,duc,duc,duc,duc
2556,duc,duc,duc,duc
2557,duc,duc,duc,duc
2558,duc,duc,duc,duc
2559,duc,duc,duc,duc
2560,duc,duc,duc,duc
2561,duc,duc,duc,duc
2562,duc,duc,duc,duc
2563,duc,duc,duc,duc
2564,duc,duc,duc,duc
2565,duc,duc,duc,duc
2566,duc,duc,duc,duc
2567,duc,duc,duc,duc
2568,duc,duc,duc,duc
2569,duc,duc,duc,duc
2570,duc,duc,duc,duc
2571,duc,duc,duc,duc
2572,duc,duc,duc,duc
2573,duc,duc,duc,duc
2574,duc,duc,duc,duc
2575,duc,duc,duc,duc
2576,duc,duc,duc,duc
2577,duc,duc,duc,duc
2578,duc,duc,duc,duc
2579,duc,duc,duc,duc
2580,duc,duc,duc,duc
2581,duc,duc,duc,duc
2582,duc,duc,duc,duc
2583,duc,duc,duc,duc
2584,duc,duc,duc,duc
2585,duc,duc,duc,duc
2586,duc,duc,duc,duc
2587,duc,duc,duc,duc
2588,duc,duc,duc,duc
2589,duc,duc,duc,duc
2590,duc,duc,duc,duc
2591,duc,duc,duc,duc
2592,duc,duc,duc,duc
2593,duc,duc,duc,duc
2594,duc,duc,duc,duc
2595,duc,duc,duc,duc
2596,duc,duc,duc,duc
2597,duc,duc,duc,duc
2598,duc,duc,duc,duc
2599,duc,duc,duc,duc
2600,duc,duc,duc,duc
2601,duc,duc,duc,duc
2602,duc,duc,duc,duc
2603,duc,duc,duc,duc
2604,duc,duc,duc,duc
2605,duc,duc,duc,duc
2606,duc,duc,duc,duc
2607,duc,duc,duc,duc
2608,duc,duc,duc,duc
2609,duc,duc,duc,duc
2610,duc,duc,duc,duc
2611,duc,duc,duc,duc
2612,duc,duc,duc,duc
2613,duc,duc,duc,duc
2614,duc,duc,duc,duc
2615,duc,duc,duc,duc
2616,duc,duc,duc,duc
2617,duc,duc,duc,duc
2618,duc,duc,duc,duc
2619,duc,duc,duc,duc
2620,duc,duc,duc,duc
2621,duc,duc,duc,duc
2622,duc,duc,duc,duc
2623,duc,duc,duc,duc
2624,duc,duc,duc,duc
2625,duc,duc,duc,duc
2626,duc,duc,duc,duc
2627,duc,duc,duc,duc
2628,duc,duc,duc,duc
2629,duc,duc,duc,duc
2630,duc,duc,duc,duc
2631,duc,duc,duc,duc
2632,duc,duc,duc,duc
2633,duc,duc,duc,duc
2634,duc,duc,duc,duc
2635,duc,duc,duc,duc
2636,duc,duc,duc,duc
2637,duc,duc,duc,duc
2638,duc,duc,duc,duc
2639,duc,duc,duc,duc
2640,duc,duc,duc,duc
2641,duc,duc,duc,duc
2642,duc,duc,duc,duc
2643,duc,duc,duc,duc
2644,duc,duc,duc,duc
2645,duc,duc,duc,duc
2646,duc,duc,duc,duc
2647,duc,duc,duc,duc
2648,duc,duc,duc,duc
2649,duc,duc,duc,duc
2650,duc,duc,duc,duc
2651,duc,duc,duc,duc
2652,duc,duc,duc,duc
2653,duc,duc,duc,duc
2654,duc,duc,duc,duc
2655,duc,duc,duc,duc
2656,duc,duc,duc,duc
2657,duc,duc,duc,duc
2658,duc,duc,duc,duc
2659,duc,duc,duc,duc
2660,duc,duc,duc,duc
2661,duc,duc,duc,duc
2662,duc,duc,duc,duc
2663,duc,duc,duc,duc
2664,duc,duc,duc,duc
2665,duc,duc,duc,duc
2666,duc,duc,duc,duc
2667,duc,duc,duc,duc
2668,duc,duc,duc,duc
2669,duc,duc,duc,duc
2670,duc,duc,duc,duc
2671,duc,duc,duc,duc
2672,duc,duc,duc,duc
2673,duc,duc,duc,duc
2674,duc,duc,duc,duc
2675,duc,duc,duc,duc
2676,duc,duc,duc,duc
2677,duc,duc,duc,duc
2678,duc,duc,duc,duc
2679,duc,duc,duc,duc
2680,duc,duc,duc,duc
2681,duc,duc,duc,duc
2682,duc,duc,duc,duc
2683,duc,duc,duc,duc
2684,duc,duc,duc,duc
2685,duc,duc,duc,duc
2686,duc,duc,duc,duc
2687,duc,duc,duc,duc
2688,duc,duc,duc,duc
2689,duc,duc,duc,duc
2690,duc,duc,duc,duc
2691,duc,duc,duc,duc
2692,duc,duc,duc,duc
2693,duc,duc,duc,duc
2694,duc,duc,duc,duc
2695,duc,duc,duc,duc
2696,duc,duc,duc,duc
2697,duc,duc,duc,duc
2698,duc,duc,duc,duc
2699,duc,duc,duc,duc
2700,duc,duc,duc,duc
2701,duc,duc,duc,duc
2702,duc,duc,duc,duc
2703,duc,duc,duc,duc
2704,duc,duc,duc,duc
2705,duc,duc,duc,duc
2706,duc,duc,duc,duc
2707,duc,duc,duc,duc
2708,duc,duc,duc,duc
2709,duc,duc,duc,duc
2710,duc,duc,duc,duc
2711,duc,duc,duc,duc
2712,duc,duc,duc,duc
2713,duc,duc,duc,duc
2714,duc,duc,duc,duc
2715,duc,duc,duc,duc
2716,duc,duc,duc,duc
2717,duc,duc,duc,duc
2718,duc,duc,duc,duc
2719,duc,duc,duc,duc
2720,duc,duc,duc,duc
2721,duc,duc,duc,duc
2722,duc,duc,duc,duc
2723,duc,duc,duc,duc
2724,duc,duc,duc,duc
2725,duc,duc,duc,duc
2726,duc,duc,duc,duc
2727,duc,duc,duc,duc
2728,duc,duc,duc,duc
2729,duc,duc,duc,duc
2730,duc,duc,duc,duc
2731,duc,duc,duc,duc
2732,duc,duc,duc,duc
2733,duc,duc,duc,duc
2734,duc,duc,duc,duc
2735,duc,duc,duc,duc
2736,duc,duc,duc,duc
2737,duc,duc,duc,duc
2738,duc,duc,duc,duc
2739,duc,duc,duc,duc
2740,duc,duc,duc,duc
2741,duc,duc,duc,duc
2742,duc,duc,duc,duc
2743,duc,duc,duc,duc
2744,duc,duc,duc,duc
2745,duc,duc,duc,duc
2746,duc,duc,duc,duc
2747,duc,duc,duc,duc
2748,duc,duc,duc,duc
2749,duc,duc,duc,duc
2750,duc,duc,duc,duc
2751,duc,duc,duc,duc
2752,duc,duc,duc,duc
2753,duc,duc,duc,duc
2754,duc,duc,duc,duc
2755,duc,duc,duc,duc
2756,duc,duc,duc,duc
2757,duc,duc,duc,duc
2758,duc,duc,duc,duc
2759,duc,duc,duc,duc
2760,duc,duc,duc,duc
2761,duc,duc,duc,duc
2762,duc,duc,duc,duc
2763,duc,duc,duc,duc
2764,duc,duc,duc,duc
2765,duc,duc,duc,duc
2766,duc,duc,duc,duc
2767,duc,duc,duc,duc
2768,duc,duc,duc,duc
2769,duc,duc,duc,duc
2770,duc,duc,duc,duc
2771,duc,duc,duc,duc
2772,duc,duc,duc,duc
2773,duc,duc,duc,duc
2774,duc,duc,duc,duc
2775,duc,duc,duc,duc
2776,duc,duc,duc,duc
2777,duc,duc,duc,duc
2778,duc,duc,duc,duc
2779,duc,duc,duc,duc
2780,duc,duc,duc,duc
2781,duc,duc,duc,duc
2782,duc,duc,duc,duc
2783,duc,duc,duc,duc
2784,duc,duc,duc,duc
2785,duc,duc,duc,duc
2786,duc,duc,duc,duc
2787,duc,duc,duc,duc
2788,duc,duc,duc,duc
2789,duc,duc,duc,duc
2790,duc,duc,duc,duc
2791,duc,duc,duc,duc
2792,duc,duc,duc,duc
2793,duc,duc,duc,duc
2794,duc,duc,duc,duc
2795,duc,duc,duc,duc
2796,duc,duc,duc,duc
2797,duc,duc,duc,duc
2798,duc,duc,duc,duc
2799,duc,duc,duc,duc
2800,duc,duc,duc,duc
2801,duc,duc,duc,duc
2802,duc,duc,duc,duc
2803,duc,duc,duc,duc
2804,duc,duc,duc,duc
2805,duc,duc,duc,duc
2806,duc,duc,duc,duc
2807,duc,duc,duc,duc
2808,duc,duc,duc,duc
2809,duc,duc,duc,duc
2810,duc,duc,duc,duc
2811,duc,duc,duc,duc
2812,duc,duc,duc,duc
2813,duc,duc,duc,duc
2814,duc,duc,duc,duc
2815,duc,duc,duc,duc
2816,duc,duc,duc,duc
2817,duc,duc,duc,duc
2818,duc,duc,duc,duc
2819,duc,duc,duc,duc
2820,duc,duc,duc,duc
2821,duc,duc,duc,duc
2822,duc,duc,duc,duc
2823,duc,duc,duc,duc
2824,duc,duc,duc,duc
2825,duc,duc,duc,duc
2826,duc,duc,duc,duc
2827,duc,duc,duc,duc
2828,duc,duc,duc,duc
2829,duc,duc,duc,duc
2830,duc,duc,duc,duc
2831,duc,duc,duc,duc
2832,duc,duc,duc,duc
2833,duc,duc,duc,duc
2834,duc,duc,duc,duc
2835,duc,duc,duc,duc
2836,duc,duc,duc,duc
2837,duc,duc,duc,duc
2838,duc,duc,duc,duc
2839,duc,duc,duc,duc
2840,duc,duc,duc,duc
2841,duc,duc,duc,duc
2842,duc,duc,duc,duc
2843,duc,duc,duc,duc
2844,duc,duc,duc,duc
2845,duc,duc,duc,duc
2846,duc,duc,duc,duc
2847,duc,duc,duc,duc
2848,duc,duc,duc,duc
2849,duc,duc,duc,duc
2850,duc,duc,duc,duc
2851,duc,duc,duc,duc
2852,duc,duc,duc,duc
2853,duc,duc,duc,duc
2854,duc,duc,duc,duc
2855,duc,duc,duc,duc
2856,duc,duc,duc,duc
2857,duc,duc,duc,duc
2858,duc,duc,duc,duc
2859,duc,duc,duc,duc
2860,duc,duc,duc,duc
2861,duc,duc,duc,duc
2862,duc,duc,duc,duc
